language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tuam1242,k,o,-,-,r,-,-,o,u,-,-,-,-
penr1237,t,a,-,-,h,-,-,-,i,t,o,-,-
raro1241,t,a,-,-,7,-,-,-,i,t,o,-,-
mang1401,t,e,-,-,7,-,-,-,i,t,o,-,-
maor1246,p,a,-,-,k,-,-,-,e,k,e,-,-
raka1237,r,u,-,-,h,-,-,-,a,-,u,-,-
raka1237,t,a,-,-,h,-,-,-,i,t,o,-,-
puka1242,p,o,-,-,v,-,-,-,i,-,-,-,-
puka1242,m,a,-,-,t,-,-,-,u,-,a,-,-
rapa1244,k,o,r,o,h,-,-,-,u,-,a,-,-
rapa1244,t,-,-,-,-,-,-,-,u,-,a,-,i
nort2845,k,o,-,-,-,-,-,-,-,-,u,-,a
nort2845,t,e,-,-,h,-,-,-,i,t,o,-,-
nort2845,k,a,-,-,k,-,-,-,i,-,u,-,-
hawa1245,k,a,-,-,h,-,-,-,i,k,o,-,-
tahi1242,r,u,-,-,7,-,-,-,a,-,u,-,-
emae1237,-,-,-,-,t,-,-,-,u,-,a,-,i
futu1245,-,-,-,-,t,a,k,a,u,s,o,r,e
wall1257,m,a,-,-,t,-,-,-,u,-,a,-,-
east2447,m,a,-,-,t,-,-,-,u,7,a,-,-
tiko1237,m,a,-,-,t,-,-,-,u,-,a,-,-
niue1239,-,-,-,-,t,-,-,-,u,-,a,-,i
anut1237,m,a,-,-,t,-,-,-,u,-,a,-,-
samo1305,m,a,-,-,t,-,-,-,u,-,a,-,-
samo1305,-,-,-,-,t,-,-,-,u,-,a,-,i
tuva1244,m,a,-,-,t,-,-,-,u,-,a,-,-
tong1325,m,o,-,-,t,-,-,-,u,7,a,-,-
renn1242,m,a,-,-,t,-,-,-,u,7,a,-,-
renn1242,t,-,-,a,-,-,-,-,u,-,i,k,u
renn1242,p,o,-,e,p,-,-,-,o,-,e,-,-
renn1242,b,-,-,e,b,-,-,-,-,-,e,-,-
onto1237,-,u,-,-,k,-,-,-,u,-,a,-,i
onto1237,m,-,-,-,-,-,-,-,u,-,a,-,-
onto1237,m,a,-,-,k,-,-,-,u,-,a,-,-
sika1261,m,-,-,-,-,-,-,-,u,-,a,-,-
sika1261,m,a,-,-,t,-,-,-,u,-,a,-,-
nuku1259,m,a,-,-,t,-,-,-,u,-,a,-,-
pile1238,m,a,-,-,t,-,h,-,u,-,a,-,-
kapi1249,-,-,-,-,t,-,-,-,u,-,a,-,i
mele1250,-,-,-,-,t,-,-,-,u,-,a,-,i
