language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
emae1237,-,-,-,k,-,-,a,-,i,k,a,-,i
emae1237,-,-,-,f,-,-,o,-,-,r,o,-,-
futu1245,-,-,-,k,-,-,e,-,i,n,a,-,-
poly1242,-,-,-,k,-,-,a,-,i,-,-,-,-
tong1325,-,-,-,k,-,-,a,-,i,-,-,-,-
wall1257,-,-,-,k,-,-,a,-,i,-,-,-,-
wall1257,-,-,-,7,o,m,a,k,i,-,-,-,-
east2447,-,-,-,k,-,-,a,-,i,-,-,-,-
east2447,o,m,a,k,-,-,-,-,i,-,-,-,-
tiko1237,-,-,-,k,-,-,a,-,i,-,-,-,-
niue1239,-,-,-,k,-,-,a,-,i,-,-,-,-
samo1305,-,-,-,7,-,-,a,-,i,-,-,-,-
tuva1244,-,-,-,k,-,-,a,-,i,-,-,-,-
anut1237,-,-,-,k,-,-,a,-,i,-,-,-,-
renn1242,-,-,-,k,-,-,a,-,i,-,-,-,-
onto1237,-,-,-,7,-,-,a,-,i,-,-,-,-
sika1261,-,-,-,k,-,-,a,-,i,-,-,-,-
nuku1259,-,-,-,k,-,-,a,-,i,-,-,-,-
pile1238,-,-,-,k,-,-,a,-,i,-,-,-,-
kapi1249,-,-,-,g,-,-,a,-,i,-,-,-,-
tuam1242,-,-,-,k,-,-,a,-,i,-,-,-,-
penr1237,-,-,-,k,-,-,a,-,i,-,-,-,-
raro1241,-,-,-,k,-,-,a,-,i,N,a,-,-
mang1401,-,-,-,k,-,-,a,-,i,-,-,-,-
maor1246,-,-,-,k,-,-,a,-,i,-,-,-,-
raka1237,-,-,-,k,-,-,a,-,i,k,a,-,i
puka1242,-,-,-,k,-,-,a,-,i,k,a,-,i
puka1242,-,-,-,t,-,-,a,m,i,t,a,m,i
rapa1244,-,-,-,k,-,-,a,-,i,-,-,-,-
nort2845,-,-,-,7,-,-,a,-,i,-,-,-,-
hawa1245,-,-,-,7,-,-,a,-,i,-,-,-,-
tahi1242,-,-,-,7,-,-,a,m,u,-,-,-,-
ruru1237,-,-,-,7,-,-,a,-,i,-,-,-,-
raiv1237,-,-,-,7,-,-,a,m,u,-,-,-,-
mele1250,-,-,-,k,-,-,a,-,i,-,-,-,-
