language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
piap1246,-,p,-,i,-,-,-,-,a,-,-,-,-
acha1250,-,h,-,i,-,-,y,-,a,-,-,-,-
curr1243,-,p,-,i,-,-,-,-,a,-,-,-,-
tari1256,-,p,-,i,-,-,h,-,a,-,-,-,-
tari1256,-,p,-,i,-,-,-,-,a,-,-,n,3
tari1256,-,p,-,i,-,-,-,-,a,-,-,-,-
yucu1253,-,p,-,i,k,-,h,-,a,-,-,-,-
cabi1241,-,p,-,i,-,-,-,-,-,-,-,-,-
resi1247,-,p,h,u,-,-,-,-,-,-,-,-,-
wayu1243,-,p,-,i,-,-,-,-,a,-,-,-,-
guah1255,-,x,-,-,-,-,-,-,a,-,-,m,3
cuib1242,-,x,-,-,-,-,-,-,a,-,-,m,-
play1240,-,x,-,-,-,-,-,-,a,-,-,m,3
maca1259,-,k,-,-,-,-,-,-,a,-,-,m,-
guay1257,-,x,-,-,-,-,-,-,a,-,-,m,-
sali1298,-,-,-,u,-,-,k,-,u,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,o,-,-,-,-
nupo1240,-,-,-,-,-,-,-,-,o,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,o,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,o,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,o,-,-,-,-
ocai1244,-,-,-,-,-,-,-,-,o,-,-,-,u
muin1242,-,-,-,3,x,o,7,-,o,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,u,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,u,-,-,-,-
yuru1263,-,b,-,-,-,-,-,-,3,-,-,-,-
tuyu1244,-,b,-,-,-,-,-,-,3,-,-,-,-
waim1255,-,b,-,3,-,-,b,-,3,-,-,-,-
waim1255,-,b,-,-,-,-,-,-,3,-,-,-,-
cara1272,-,b,-,-,-,-,-,-,3,-,-,-,-
tatu1247,-,b,-,-,-,-,-,-,3,-,-,-,-
bara1380,-,b,-,-,-,-,-,-,3,-,-,-,-
macu1260,-,b,-,-,-,-,-,-,3,-,-,-,-
guan1269,-,b,-,3,-,-,7,-,3,-,-,-,-
pira1254,-,b,-,3,-,-,7,-,3,-,-,-,-
tuca1252,-,b,-,3,-,-,7,-,3,-,-,-,-
desa1247,-,b,-,3,-,-,7,-,3,-,-,-,-
siri1274,-,b,-,3,-,-,7,-,3,-,-,-,-
tani1257,-,b,-,i,-,-,7,-,i,-,-,-,-
cube1242,-,b,-,-,-,-,-,-,3,-,-,-,-
kore1283,-,m,-,3,-,-,7,-,3,-,-,-,-
sion1247,-,m,-,3,-,-,7,-,3,-,-,-,-
seco1241,-,m,-,3,-,-,7,-,3,-,-,-,-
orej1242,-,b,-,-,-,-,-,-,3,-,-,-,-
cacu1241,-,b,-,-,-,-,-,-,e,-,-,b,-
nuka1242,-,m,-,-,-,-,-,-,E,-,-,m,-
puin1248,-,m,-,-,-,-,-,-,a,-,-,m,-
hupd1244,-,-,-,-,-,-,-,-,a,-,-,b,-
mala1522,-,m,-,-,-,-,-,-,a,-,-,-,-
arhu1242,-,m,-,-,-,-,-,-,a,-,-,-,-
cogu1240,-,m,-,-,-,-,-,-,a,-,-,-,-
cent2150,-,b,-,a,-,-,7,-,a,-,-,-,-
chim1309,a,m,-,-,-,-,-,-,a,-,-,-,-
bari1297,-,b,-,-,-,-,-,-,a,-,-,i,-
chac1249,-,5,-,-,-,-,-,-,u,-,-,-,-
colo1256,-,n,-,-,-,-,-,-,u,-,-,-,-
awac1239,-,n,-,-,-,-,-,-,u,-,-,-,-
guam1248,-,5,-,-,-,-,-,-,i,-,-,-,-
inga1252,-,k,-,-,-,-,-,-,a,-,-,m,-
cams1241,a,k,-,-,-,-,-,-,a,-,-,-,-
paez1247,3,7,-,-,-,-,k,w,e,-,-,f,-
paez1247,-,-,-,-,-,-,-,-,i,d,y,m,-
paez1247,-,-,-,-,-,-,-,-,i,d,y,-,-
paez1247,3,7,-,-,-,-,k,w,e,-,-,-,-
embe1260,-,b,-,-,-,-,-,-,3,-,-,-,-
nort2972,-,p,-,-,-,-,-,-,3,-,-,-,-
epen1239,-,p,-,-,-,-,-,-,3,-,-,-,-
epen1239,-,p,-,-,-,-,-,-,3,-,-,-,-
embe1261,-,b,-,-,-,-,-,-,3,-,-,-,-
embe1262,-,b,-,i,-,-,t,S,i,-,-,-,-
embe1262,-,b,-,-,-,-,-,-,3,-,-,-,-
woun1238,-,p,-,-,-,-,-,-,u,-,-,-,-
yukp1241,a,m,-,-,-,-,-,-,o,-,-,-,-
cari1279,u,m,-,a,-,-,r,-,a,-,-,-,-
