language,x1,x2,x3,x4,x5,x6
khmu1256,-,-,l,a,a,-
cent1989,s,-,l,-,o,k
semn1250,s,-,l,-,a,7
semn1250,s,-,l,-,a,7
lano1248,s,-,l,-,a,7
temi1246,s,-,l,-,a,7
temi1246,s,3,l,-,a,7
sema1266,s,-,l,-,o,7
sema1266,s,-,l,-,a,7
jahh1242,h,-,l,-,a,7
minr1238,h,a,l,-,i,7
minr1238,h,a,l,-,i,7
bate1262,h,a,l,-,i,7
bate1262,h,a,l,-,i,7
bate1262,h,a,l,-,i,7
bate1262,h,a,l,-,i,7
bate1262,h,a,l,-,i,7
jeha1242,s,-,l,-,a,7
jeha1242,h,a,l,-,i,7
kens1248,h,-,l,-,i,7
kens1248,h,-,l,-,i,7
kint1239,h,-,l,-,i,7
tong1308,h,a,l,-,i,7
tong1308,h,-,l,-,i,7
tong1308,s,-,-,-,E,m
chew1245,h,a,l,-,i,7
sema1265,s,a,l,-,a,h
sema1265,s,a,l,-,a,-
