language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
gami1243,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gami1243,-,-,k,-,-,o,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-
wira1262,-,-,g,-,-,a,-,-,-,b,u,-,-,-,-,-,-,-,g,-,-,a
wang1291,-,-,k,-,-,u,-,-,-,p,u,-,-,-,-,-,-,-,g,-,-,o
muru1266,-,-,k,-,-,a,-,-,-,p,u,-,-,n,-,-,-,-,T,-,-,-
kumb1268,m,i,r,-,-,u,-,-,-,b,a,-,-,-,-,-,-,-,y,-,-,-
darl1243,-,-,b,-,-,a,-,-,-,d,i,-,-,-,-,-,-,-,-,-,-,-
guny1241,-,-,g,-,-,a,-,-,-,b,u,-,-,-,-,-,-,-,5,-,-,-
marg1253,-,-,g,-,-,a,-,-,-,b,u,-,-,-,-,-,-,-,5,-,-,-
kung1258,-,-,g,-,-,a,-,-,-,b,u,-,-,-,-,-,-,-,5,-,-,-
bidy1243,-,-,d,-,-,a,-,n,-,d,u,-,-,-,-,-,-,-,-,-,-,-
maya1280,-,-,t,-,-,a,-,n,-,d,u,-,-,-,-,-,-,-,-,-,-,-
gugu1255,-,-,g,-,-,-,-,-,-,-,u,-,-,n,-,-,d,i,l,-,-,-
kuku1273,-,-,d,-,-,i,-,-,-,b,u,-,-,-,-,-,-,-,r,-,-,-
dyaa1242,-,-,d,-,-,i,-,-,-,N,a,-,-,-,-,-,-,-,l,-,-,-
yidi1250,-,-,d,-,-,i,-,-,-,N,a,-,-,-,-,-,-,-,l,-,-,-
dyir1250,-,-,b,-,-,a,-,m,-,b,u,-,-,-,-,-,-,-,-,-,-,-
warr1255,-,-,b,-,-,a,-,m,-,b,u,-,-,-,-,-,-,-,-,-,-,-
paka1251,-,-,4,-,-,a,-,-,-,p,i,-,-,-,-,-,-,-,-,-,-,-
kuku1280,m,i,4,-,-,a,-,-,-,t,u,-,-,-,-,-,-,-,k,-,-,a
wikm1247,-,-,4,-,-,e,-,-,-,p,a,-,-,-,-,-,-,-,n,-,-,-
umpi1239,-,-,w,-,-,u,y,m,-,p,a,-,-,-,-,-,-,-,-,-,-,-
kuuk1238,-,-,w,-,-,u,y,m,-,p,a,-,-,-,-,-,-,-,-,-,-,-
kanj1260,-,-,t,-,-,u,-,n,-,k,a,-,-,-,-,-,-,-,-,-,-,-
gurd1238,-,-,-,-,-,-,-,-,-,w,o,-,-,-,-,-,-,-,t,-,-,-
ngaa1240,-,-,N,-,-,a,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
pitj1243,-,-,N,-,-,a,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
pint1250,-,-,N,-,-,a,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
kuka1246,-,-,g,-,-,a,-,m,-,b,i,-,-,-,-,-,-,-,n,-,-,-
nyam1271,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,T,a,r,a
nyan1301,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,T,-,-,a
mart1256,-,-,T,-,-,a,-,5,-,T,i,-,-,-,-,-,-,-,-,-,-,-
wanm1242,-,-,N,-,-,a,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
kara1476,d,-,T,-,-,i,-,m,-,b,o,-,-,-,-,-,-,-,-,-,-,-
kara1476,-,-,5,-,-,u,-,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-
nhan1238,-,-,-,-,-,-,-,-,-,w,o,-,-,-,-,-,-,-,-,-,l,a
waja1257,-,-,g,-,-,a,-,-,-,b,u,-,-,-,-,-,-,-,-,-,r,u
bayu1240,-,-,k,-,-,a,-,-,-,w,u,-,-,-,-,-,-,-,N,-,g,a
dhal1245,-,-,T,-,-,i,-,m,-,b,u,-,-,-,-,-,-,-,-,-,-,-
dhar1247,-,-,T,-,-,i,-,-,-,l,u,-,-,-,-,-,-,-,-,-,r,u
kurr1243,-,-,T,-,-,i,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
pany1241,-,-,T,-,-,i,-,m,-,b,u,-,-,-,-,-,-,-,-,-,-,-
ngar1287,-,-,T,-,-,i,-,m,-,b,u,-,-,-,-,-,-,-,-,-,-,-
yind1247,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,T,a,r,a
nyun1247,-,-,-,-,-,-,-,n,-,-,u,-,-,-,-,-,-,-,r,a,g,a
warl1255,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,l,-,-,a
warl1254,-,-,-,-,-,-,-,N,i,p,i,-,-,-,-,-,-,-,r,-,-,i
waru1265,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,l,-,-,a
guri1247,-,-,k,-,-,a,-,m,-,p,i,-,-,-,-,-,-,-,T,-,-,-
ngar1235,-,-,g,-,-,a,-,m,-,b,i,-,-,-,-,-,-,-,T,-,-,-
mudb1240,-,-,k,-,-,a,-,m,-,b,i,-,-,-,-,-,-,-,T,-,-,-
jaru1254,-,-,g,-,-,a,-,m,-,b,i,-,-,-,-,-,-,-,5,-,-,-
walm1241,-,-,k,-,-,a,-,m,-,p,i,-,-,-,-,-,-,-,5,-,-,-
adny1235,-,-,v,-,-,i,-,-,-,p,i,-,-,-,-,-,-,-,-,-,-,-
naru1238,-,-,m,o,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dier1241,-,-,k,-,-,a,-,-,-,p,i,-,-,-,-,-,-,-,-,-,-,-
yand1253,-,-,p,-,-,a,-,m,-,p,u,-,-,-,-,-,-,-,-,-,-,-
