language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
gami1243,-,-,-,g,-,-,-,-,u,-,-,w,-,-,-,-,a,y,-
gami1243,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,o,y,-
wira1262,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,i,n,-
wang1291,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,a,i,-
muru1266,-,-,-,g,-,-,-,-,u,-,-,w,-,-,-,-,a,5,-
kumb1268,-,-,-,m,-,-,-,-,u,-,-,l,-,-,-,-,u,r,-
darl1243,-,-,-,g,-,-,-,-,a,-,n,d,-,-,-,-,a,r,-
guny1241,-,-,-,g,-,-,-,-,u,-,-,m,-,-,-,-,a,-,-
marg1253,-,-,-,g,-,-,-,-,u,-,-,m,-,-,-,-,a,-,-
kung1258,-,-,-,g,-,-,-,-,u,-,-,m,-,-,-,-,a,-,-
bidy1243,-,-,-,k,-,-,-,-,u,-,-,m,-,-,-,-,a,-,-
maya1280,-,-,-,-,-,-,-,-,-,-,-,m,a,t,T,-,a,N,u
gugu1255,-,-,-,g,-,-,-,-,a,r,m,b,-,-,-,-,e,-,-
kuku1273,-,-,-,m,-,-,-,-,u,l,-,-,-,-,-,-,a,-,-
dyaa1242,-,-,-,g,-,-,-,-,a,l,-,b,-,-,-,-,a,l,-
yidi1250,-,-,-,g,-,-,-,-,a,-,-,w,-,-,-,-,a,r,-
dyir1250,w,a,h,g,-,-,-,-,o,-,-,-,-,-,-,-,-,l,e
warr1255,-,-,-,g,-,-,-,-,u,r,-,m,-,-,-,-,a,l,-
paka1251,T,o,-,k,-,-,-,-,a,-,-,r,-,-,-,-,a,-,-
kuku1280,-,-,-,k,-,-,-,-,a,-,-,m,-,-,-,-,u,-,-
wikm1247,-,-,-,k,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-
umpi1239,-,-,-,k,-,-,-,-,a,-,-,m,-,-,-,-,u,-,-
kuuk1238,-,-,-,k,-,-,-,-,a,-,-,m,-,-,-,-,u,-,-
kanj1260,-,-,-,k,-,-,-,-,a,-,-,m,-,-,-,-,u,-,-
gurd1238,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,4,-
ngaa1240,-,-,-,y,-,-,-,-,i,-,-,r,a,-,m,-,i,-,-
pint1251,-,a,l,k,-,-,-,-,u,-,-,l,-,-,y,-,u,-,-
pitj1243,-,-,t,T,-,-,-,-,u,-,-,l,-,-,k,-,u,-,-
pint1250,m,i,l,k,-,-,-,-,a,-,-,l,-,-,-,-,i,-,-
kuka1246,-,i,l,g,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
nyam1271,m,e,-,g,-,-,-,-,i,-,-,-,-,-,-,-,e,-,-
nyan1301,p,i,-,T,-,-,-,-,i,-,-,r,-,-,-,-,i,-,-
mart1256,m,i,-,T,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
wanm1242,m,i,-,T,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
kara1476,-,-,-,g,-,u,n,b,u,-,-,l,-,-,-,-,u,-,-
kara1476,-,-,-,w,-,a,r,-,u,-,-,p,-,-,-,-,u,-,-
nhan1238,-,-,-,N,-,-,-,-,u,-,-,b,-,-,-,-,a,-,-
waja1257,y,a,L,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bayu1240,m,a,N,g,-,-,-,-,u,-,-,d,-,-,-,-,u,-,-
dhal1245,m,a,N,g,-,-,-,-,u,-,-,d,-,-,-,-,u,-,-
dhar1247,m,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
kurr1243,m,a,n,-,-,-,-,-,u,-,-,r,u,-,N,-,u,-,-
pany1241,m,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
ngar1287,m,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
yind1247,m,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-
nyun1247,N,o,-,b,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-
warl1255,-,-,-,N,-,-,-,-,a,-,-,r,u,-,k,-,u,-,-
warl1254,-,-,-,y,-,-,-,-,a,-,-,l,-,-,y,-,u,-,-
waru1265,-,-,-,k,-,-,-,-,a,-,-,r,-,-,-,-,i,n,-
guri1247,-,-,-,k,-,u,N,-,u,-,-,l,-,-,-,-,u,-,-
ngar1235,-,-,-,g,-,u,N,-,u,-,-,l,-,-,-,-,u,-,-
mudb1240,-,-,-,k,-,u,N,-,u,-,-,l,-,-,-,-,u,-,-
jaru1254,-,-,-,g,-,u,N,-,u,-,-,l,-,-,-,-,u,-,-
walm1241,-,-,-,n,-,-,-,-,u,-,-,N,-,-,-,-,u,-,-
adny1235,-,a,-,t,i,u,m,-,a,-,-,r,-,-,-,-,i,-,-
naru1238,-,-,-,g,-,-,-,-,a,-,-,r,-,-,-,-,u,-,-
dier1241,-,-,-,k,-,u,m,-,a,-,-,d,-,-,-,-,i,-,-
yand1253,-,-,-,y,-,u,N,g,u,-,-,d,-,-,-,-,u,-,-
dhuw1249,-,-,-,g,-,-,-,-,u,-,-,l,-,-,-,-,a,N,-
djam1256,-,-,-,g,-,-,-,-,u,-,-,r,-,-,k,-,u,r,-
gupa1247,m,a,N,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,-,w,-,-,-,-,u,-,-,r,u,N,g,-,a,l,-
dhan1270,-,-,-,g,-,-,-,-,u,-,-,l,-,-,-,-,a,N,-
