language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mali1278,-,-,k,a,l,-,-,o,-,m
khap1242,-,-,k,a,l,-,-,u,-,n
khap1242,-,-,k,a,l,-,-,u,-,n
aheu1239,-,-,m,-,-,-,-,u,-,n
aheu1239,-,-,k,a,l,o,-,o,-,m
aheu1239,-,-,k,a,l,o,-,o,-,m
sach1240,-,-,t,-,l,-,-,o,-,n
rucc1239,-,-,k,-,l,o,-,o,-,n
mayy1239,-,-,k,-,l,-,-,o,-,n
male1282,-,-,k,-,l,-,-,o,-,n
male1282,-,-,k,-,l,o,-,o,-,n
lyha1238,-,-,k,-,l,-,-,o,-,m
cuoi1242,-,-,k,-,l,-,-,o,-,n
cuoi1242,-,-,-,-,r,u,w,o,-,n
thoo1240,-,-,k,-,l,-,-,o,-,n
thoo1240,-,-,-,-,Z,-,-,o,a,n
viet1250,-,-,g,-,l,-,-,o,-,n
muon1246,-,-,-,-,l,a,-,a,-,m
muon1246,-,-,t,-,-,-,-,o,-,n
muon1246,-,-,k,-,l,-,-,o,-,n
muon1246,-,-,k,-,l,-,-,o,-,n
nguo1239,-,-,7,-,l,-,-,o,-,n
nguo1239,-,-,t,-,-,-,-,o,-,n
viet1252,-,-,t,-,-,-,-,o,-,N
arem1240,-,-,t,-,l,o,-,o,-,n
khmu1256,-,-,k,-,l,-,-,o,-,m
jeha1242,p,o,k,-,-,-,-,-,-,-
