language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
hala1252,-,-,-,-,-,-,k,-,o,t,-,-
bahn1262,-,-,-,-,-,-,r,-,3,n,E,h
bahn1262,-,-,-,-,-,-,r,-,3,n,E,h
bahn1262,-,-,-,-,-,-,r,-,3,n,E,h
seda1262,-,-,-,-,-,-,T,i,3,N,-,-
cuaa1241,-,-,-,-,-,-,p,-,a,7,i,l
alak1253,-,-,-,-,-,-,k,-,3,t,-,-
tali1257,-,-,-,-,-,-,T,-,e,N,-,-
lave1248,-,-,-,-,-,-,k,-,3,t,-,-
nyah1249,-,-,-,-,-,-,k,-,3,t,-,-
jeng1241,b,r,-,a,-,-,7,n,a,7,-,-
lave1249,-,-,-,-,-,-,k,-,3,t,-,-
bulo1242,-,-,-,-,-,-,k,-,3,t,-,-
koho1244,-,-,-,-,-,-,r,-,3,h,-,-
east2333,-,l,u,e,s,a,k,-,-,-,-,-
tamp1251,-,-,-,-,-,-,k,3,3,t,-,-
