language,x1,x2,x3,x4,x5,x6,x7,x8
jehh1245,-,-,-,l,-,a,-,-
hala1252,-,-,-,l,-,a,-,-
reng1252,-,h,-,l,-,a,-,-
bahn1262,-,h,-,l,-,a,-,-
bahn1262,-,h,-,l,-,a,-,-
bahn1262,-,h,-,l,-,a,-,-
seda1262,-,h,-,l,-,a,-,-
roma1331,-,h,-,l,-,a,-,-
cuaa1241,-,h,-,l,-,a,-,-
alak1253,-,T,-,-,-,o,-,k
tali1257,-,7,3,l,-,a,-,-
lave1249,T,h,-,l,-,a,-,-
sapu1248,k,h,a,l,-,o,-,N
lave1248,-,-,-,l,-,a,-,-
nyah1249,-,h,-,l,-,a,-,-
chra1242,-,-,-,l,-,a,-,-
bulo1242,-,-,-,l,-,a,-,-
cent1992,-,-,-,n,h,a,-,-
cent1992,-,-,-,l,-,a,-,-
cent1992,-,-,-,l,-,o,s,i
koho1244,-,-,-,n,h,a,-,-
east2333,-,-,-,-,h,a,-,-
tamp1251,-,h,-,l,-,a,-,-
