language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
port1283,-,-,s,-,3,-,m,-,e,-,-,-,t,-,3,-
stan1288,-,-,s,-,e,-,m,-,i,-,-,-,y,-,a,-
stan1289,-,-,L,-,3,-,v,-,o,-,-,-,r,-,-,-
ital1282,-,-,s,-,e,-,m,-,e,-,-,-,-,-,-,-
neap1235,-,-,s,-,3,m,m,-,E,-,n,-,t,-,3,-
friu1240,-,-,s,-,e,-,m,-,E,-,n,-,t,S,E,-
roma1327,-,-,s,-,3,-,m,-,3,-,n,-,t,s,3,-
stan1290,g,-,X,-,E,-,n,-,-,-,-,-,-,-,-,-
wall1255,-,-,s,-,i,-,m,-,e,-,-,-,s,-,-,-
dutc1256,-,-,z,-,a,-,t,-,-,-,-,-,-,-,-,-
west2354,-,-,s,i,3,-,t,-,-,-,-,-,-,-,-,-
stan1295,-,-,z,-,a,-,m,-,n,-,-,-,-,-,-,-
luxe1241,-,-,z,-,o,-,m,-,-,-,-,-,-,-,-,-
swis1247,-,-,s,-,a,-,m,-,3,-,-,-,-,-,-,-
icel1247,-,-,f,r,a,-,-,-,i,-,-,-,-,-,-,-
swed1254,-,-,s,-,E,-,-,-,8,-,-,-,-,-,-,-
swed1254,-,-,f,r,e,-,-,-,-,-,-,-,-,-,-,-
faro1244,-,-,f,r,E,-,-,-,a,-,-,-,-,-,-,-
dani1285,-,-,f,X,E,-,-,-,-,-,-,-,-,-,-,-
lith1251,-,-,s,y,e,-,k,-,-,-,-,-,l,-,a,-
latv1249,-,-,s,-,E,-,k,-,-,-,-,-,l,-,o,-
czec1258,-,-,s,y,e,-,m,-,-,-,-,-,y,-,e,-
czec1258,-,-,s,-,E,-,m,-,E,-,-,-,n,-,o,-
slov1269,-,-,s,-,E,-,m,-,E,-,-,-,n,-,o,-
poli1260,n,a,S,-,E,-,-,-,-,-,-,-,5,-,e,-
poli1260,n,o,S,-,o,-,-,-,-,-,-,-,n,-,o,-
slov1268,-,-,s,-,e,-,m,-,-,-,-,-,-,-,E,-
ukra1253,n,a,s,y,i,-,n,-,-,-,-,-,y,-,a,-
rusy1239,n,o,s,y,i,-,n,-,3,-,-,-,n,-,o,-
bela1254,n,o,s,y,e,-,n,-,-,-,-,-,y,-,E,-
russ1263,-,-,s,y,e,-,m,-,-,-,-,-,y,-,a,-
lowe1385,-,-,s,-,E,-,m,-,-,-,-,-,e,-,E,-
uppe1395,-,-,s,-,3,-,m,-,-,-,-,-,y,-,o,-
kash1274,-,-,s,-,E,-,m,y,o,-,-,-,n,-,o,-
bulg1262,-,-,s,-,E,-,m,-,-,-,-,-,-,-,3,-
mace1250,-,-,s,y,E,-,m,-,-,-,-,-,y,-,a,-
mace1250,-,-,s,y,E,-,m,-,-,-,-,-,y,-,a,-
mace1250,-,-,s,-,e,-,m,-,-,-,-,-,-,-,E,-
gawa1247,-,-,-,-,-,-,b,-,i,-,-,-,u,-,-,-
kala1373,-,-,-,-,-,-,b,-,i,-,-,-,7,-,-,-
khow1242,-,-,-,-,-,-,b,-,i,-,-,-,-,-,-,-
nort2665,-,-,-,-,-,-,b,-,i,-,-,-,-,-,-,-
hind1269,-,-,-,-,-,-,b,-,i,-,d,-,Z,-,-,-
urdu1245,-,-,-,-,-,-,b,-,i,-,d,-,Z,-,-,-
bhoj1244,-,-,-,-,-,-,b,-,i,-,d,-,Z,-,-,-
maga1260,-,-,-,-,-,-,b,-,i,-,-,-,T,-,o,-
mait1250,-,-,-,-,-,-,b,-,i,-,-,-,y,-,o,-
mara1378,-,-,-,-,-,-,b,-,i,-,-,-,-,-,-,-
beng1280,-,-,-,-,-,-,b,-,i,-,d,-,Z,-,-,-
assa1263,-,-,-,-,-,-,g,-,u,-,t,-,i,-,-,-
kash1277,-,-,-,-,-,-,b,-,y,o,l,-,-,-,-,-
kamv1242,-,-,-,-,-,-,b,-,i,-,-,-,-,-,-,-
ashk1246,-,-,-,-,-,-,b,-,i,-,-,-,-,-,-,-
west2369,-,-,-,-,-,-,-,-,-,-,t,o,x,-,m,-
bakh1245,-,-,-,-,-,-,-,-,-,-,t,o,X,-,-,-
kumz1235,-,-,-,-,-,-,b,-,i,-,d,-,r,-,i,t
mode1248,-,-,s,-,-,-,p,-,o,-,-,-,r,-,o,s
cypr1249,-,-,s,-,-,-,p,-,o,-,-,-,r,-,o,s
pont1253,-,-,s,-,-,-,p,-,o,-,-,-,r,-,a,-
capp1239,-,-,s,-,-,-,p,-,o,-,-,-,r,-,o,s
apul1236,-,-,s,-,-,-,p,-,o,-,-,-,r,-,o,-
homs1234,-,-,s,-,E,r,m,-,-,-,-,-,-,-,-,-
nucl1235,-,-,s,-,E,r,m,-,-,-,-,-,-,-,-,-
iris1253,-,-,S,-,-,-,-,-,i,-,-,-,l,-,-,-
