language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
sout2728,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,-,-,x,-,n,-,-,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,i,-,k,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,k,-,-,-,-
nucl1310,-,-,-,-,-,-,-,-,h,-,n,-,-,-,-,-,a,-,t,-,s,-,-
acha1249,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,k,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,-,-,3,-,n,-,-,-,-,-,i,-,-,-,-,-,-
drun1238,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,i,-,-,-,-,-,-
ersu1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,E,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
lich1241,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
khal1275,-,-,-,s,-,-,-,-,a,-,h,-,-,-,p,-,u,-,-,-,-,-,-
dumi1241,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,-,-,-,n,-,i,t,s,-,i,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,-,n,-,E,t,s,h,i,-,-,-,-,-,-
