language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kach1280,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,p,-,-,-
noct1238,-,-,-,-,-,-,-,-,-,n,-,-,i,a,-,p,-,-,-
wanc1238,-,p,-,-,a,-,-,-,-,n,t,s,h,a,-,k,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-
bodo1269,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,y
dima1251,-,b,-,-,a,-,-,-,-,l,-,-,-,a,-,-,-,-,i
garo1247,-,b,-,-,i,-,-,-,-,y,-,-,-,a,-,k,-,-,-
rabh1238,-,p,-,-,a,-,-,-,-,n,t,-,s,a,-,k,-,-,-
sher1257,-,-,-,-,a,-,-,-,-,l,-,-,-,a,-,p,-,-,-
bugu1246,-,-,-,-,a,-,-,-,-,r,-,-,-,a,-,p,-,-,-
naxi1245,t,s,h,-,3,-,t,s,-,h,-,-,-,3,-,-,-,-,-
namu1246,t,s,h,-,3,-,t,s,-,h,-,-,-,3,-,-,-,-,-
shix1238,-,s,-,-,3,-,-,-,-,i,-,-,-,E,-,-,-,-,-
ersu1241,-,s,-,-,i,-,t,s,-,h,-,-,-,a,-,-,-,-,-
lisu1250,-,s,-,-,e,p,h,z,-,y,-,-,-,E,-,-,-,-,-
sout2728,-,t,y,-,a,-,-,-,-,q,-,-,-,3,-,-,-,-,-
nort2722,-,k,h,S,a,-,-,-,-,q,-,-,-,-,-,-,-,-,-
guiq1238,-,y,-,-,e,-,-,-,-,y,-,-,-,e,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,-,p,-,-,h,o,-,7,-,-,-
pela1242,-,s,-,-,a,-,k,-,-,f,-,-,-,a,-,7,-,-,-
zhab1238,-,-,-,-,a,-,-,-,-,x,-,-,-,a,-,7,-,-,-
lash1243,-,-,-,-,a,-,-,-,-,f,-,-,-,u,-,7,-,-,-
nucl1310,-,-,-,-,a,-,r,-,-,w,-,-,-,a,-,k,-,-,-
acha1249,-,-,-,-,a,-,x,-,-,Z,-,-,-,o,-,7,-,-,-
nusu1239,p,h,-,-,a,-,l,-,-,h,-,-,-,a,-,-,-,-,-
nusu1239,p,h,-,-,a,-,l,-,-,h,-,-,-,a,-,-,-,-,-
nusu1239,p,-,-,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-
youl1235,-,-,-,-,a,-,p,-,-,h,-,-,-,a,-,-,-,-,-
rawa1265,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,p,-,-,-
drun1238,-,S,-,-,i,-,N,-,-,l,-,-,-,a,-,p,-,-,-
khal1275,-,s,-,-,a,-,-,-,-,p,-,-,h,o,-,m,-,-,-
dumi1241,-,-,-,-,-,-,-,-,-,p,-,-,h,o,-,-,-,-,-
kulu1253,-,s,-,-,i,-,-,-,-,b,-,-,-,o,-,-,-,-,-
limb1266,-,t,-,-,E,-,-,-,-,7,-,-,l,-,-,-,-,-,-
yamp1242,-,-,-,-,a,-,-,-,-,7,-,-,w,a,-,-,-,-,-
sunw1242,-,s,-,-,a,-,-,-,-,p,-,-,h,a,-,-,-,-,-
lepc1244,-,-,-,-,a,-,-,-,-,n,-,-,y,o,-,m,-,-,-
dhim1246,l,h,-,-,a,-,-,-,-,p,-,-,h,a,-,-,-,-,-
amdo1237,-,l,-,-,o,-,-,-,-,m,-,-,-,a,-,-,-,-,-
amdo1237,-,l,-,-,o,-,-,-,-,m,-,-,-,a,-,-,-,-,-
tibe1272,-,l,-,-,o,-,-,-,-,m,-,-,-,a,-,-,-,-,-
tibe1272,-,l,-,-,o,-,-,-,-,m,-,-,-,a,-,-,-,-,-
kham1282,-,l,-,-,o,-,-,-,-,m,-,-,-,a,-,-,-,-,-
jire1238,-,S,-,-,o,-,-,-,-,m,-,-,-,a,-,k,-,-,-
sher1255,-,S,-,-,o,-,-,-,-,m,-,-,-,a,-,k,-,-,-
kaik1246,-,l,-,-,-,-,-,-,-,h,-,-,-,a,-,-,-,-,-
dakp1242,-,S,-,-,a,-,-,-,-,b,-,-,-,a,-,-,-,-,-
guru1261,-,-,-,-,-,-,-,-,-,p,-,-,x,o,-,-,-,-,-
thak1245,-,-,-,-,-,-,-,-,-,p,-,-,-,E,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,t,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,p,-,-,-,a,-,t,r,o,N
nyis1236,-,-,-,-,o,-,-,-,-,k,-,-,-,u,-,-,-,-,-
nisi1238,-,n,-,-,a,-,-,-,-,n,-,-,-,3,-,-,-,-,-
tagi1241,-,-,-,-,a,-,-,-,-,n,-,-,-,3,-,-,-,-,-
bori1243,-,-,-,-,a,-,-,-,-,n,-,-,-,3,-,-,-,-,-
apat1240,-,i,-,-,a,-,-,-,-,n,-,-,-,3,-,-,-,-,-
tara1313,-,n,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-
idum1241,-,n,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-
quey1238,-,-,b,-,a,-,-,-,-,l,-,-,-,a,-,-,-,-,-
horp1239,-,l,b,-,a,-,-,-,-,l,-,-,-,3,-,-,-,-,-
sang1321,-,-,-,-,a,-,-,-,-,v,-,-,-,a,-,-,-,-,-
yimc1240,-,p,-,-,e,-,-,-,-,n,-,-,-,e,-,u,-,-,-
loth1237,-,l,-,-,o,-,-,-,-,m,-,-,-,o,-,-,-,-,-
loth1237,-,-,-,-,o,-,-,-,-,w,-,-,-,o,-,-,-,-,-
poch1243,-,-,-,-,a,-,n,y,a,w,-,-,-,a,-,-,-,-,-
lush1249,-,h,-,-,-,-,-,-,-,n,-,-,-,a,-,h,-,-,-
hmar1241,t,h,-,-,u,-,N,h,-,n,-,-,-,a,-,-,-,-,-
haka1240,t,h,-,-,i,-,N,h,-,n,-,-,-,a,-,h,-,-,-
gang1266,t,h,-,-,i,-,N,-,-,n,-,-,-,a,-,h,-,-,-
tang1336,t,h,-,-,i,-,N,-,-,n,-,-,-,a,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
maon1238,-,-,-,-,o,-,-,-,-,N,-,-,h,o,-,-,-,-,-
chok1243,n,h,-,-,a,-,-,-,-,n,-,-,y,i,-,-,-,-,-
reng1255,-,Z,-,-,o,-,-,-,-,n,-,-,y,u,-,-,-,-,-
zeme1240,-,p,-,-,e,-,-,-,-,n,-,-,-,e,u,-,-,-,-
lian1251,-,p,-,-,a,-,-,-,-,n,-,-,-,i,u,h,-,-,-
mara1379,-,-,-,-,a,-,-,-,-,n,-,-,-,o,-,-,-,-,-
yinb1236,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
geko1235,-,t,3,-,3,-,-,-,-,l,-,-,-,a,-,7,-,-,-
paok1235,-,7,-,-,a,-,-,-,-,l,-,-,-,a,-,-,-,-,-
manu1255,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
west2409,-,-,-,-,-,-,-,-,-,l,-,-,-,E,-,-,-,-,-
geba1237,-,-,-,-,-,-,-,-,-,L,-,-,-,E,-,7,-,-,-
sgaw1245,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,7,-,-,-
akha1245,-,S,-,-,e,-,-,-,-,r,-,-,-,e,-,-,-,-,-
nort2732,-,x,-,-,3,e,t,-,-,h,-,-,-,a,-,-,-,-,-
mand1415,-,-,i,-,e,-,-,-,-,z,-,-,-,i,-,-,-,-,-
hakk1236,-,-,i,-,a,-,p,-,-,b,-,-,-,i,-,-,-,-,-
mind1253,-,n,u,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-
