language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
ishi1240,m,u,-,t,-,-,-,s,-,-,-,-,-,i,3,N
take1256,m,u,-,t,-,-,-,-,-,-,-,-,-,u,-,N
hate1238,m,u,-,t,-,-,-,s,-,-,-,-,-,u,-,N
naze1238,m,u,-,t,-,-,-,S,-,-,-,-,-,u,-,N
okin1244,m,u,7,t,-,-,-,-,-,-,-,-,-,u,-,N
yona1241,m,u,-,t,-,-,-,-,-,-,-,-,-,u,-,N
miya1260,m,u,-,t,-,-,-,s,-,-,-,i,-,3,-,-
irab1238,m,u,-,t,-,-,-,s,-,-,-,i,-,3,-,-
tara1319,m,u,-,t,-,-,-,s,-,-,-,i,-,3,-,-
ikem1235,m,u,-,t,-,-,-,s,-,-,-,i,-,3,-,-
chik1251,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
kuma1281,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
naga1405,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
miya1258,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
oita1237,m,o,-,t,-,-,-,-,-,-,-,-,-,u,-,-
toky1238,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
yama1263,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
hokk1243,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
gifu1238,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
gifu1238,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
shiz1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
gunm1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
chic1269,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
toch1258,m,o,-,d,-,-,-,z,-,-,-,-,-,u,-,-
kana1290,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
iyob1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
tott1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
miee1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
kaga1258,-,-,-,-,-,-,-,s,a,-,g,e,r,u,-,-
toku1245,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
kyot1238,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
osak1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
waka1279,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
shig1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
kobe1244,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
okay1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
yama1261,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
fuku1241,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
kana1289,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
naga1408,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
hiro1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
ibar1242,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
chib1248,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
hata1244,-,-,-,-,-,-,-,s,a,N,g,e,r,u,-,-
toya1237,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
niig1237,-,-,-,t,a,g,a,k,-,-,-,-,-,u,-,-
fuku1243,m,o,-,d,-,-,-,z,-,-,-,-,-,u,-,-
send1240,-,-,-,t,a,N,a,g,-,-,-,-,-,u,-,-
yama1262,-,-,-,t,a,N,a,g,-,-,-,-,-,u,-,-
akit1240,m,o,-,d,-,-,-,Z,-,-,-,-,-,i,-,-
tsug1237,m,o,-,d,-,-,-,z,-,-,-,-,-,u,-,-
kese1237,m,o,-,d,-,-,-,z,-,-,-,-,-,u,-,-
izum1237,m,o,-,t,-,-,-,S,-,-,-,-,-,i,-,-
hach1239,-,-,-,-,-,-,-,s,a,-,g,e,r,u,-,-
saga1265,m,o,-,t,-,-,-,s,-,-,-,-,-,u,-,-
nort2935,m,o,-,7,-,-,-,-,-,-,-,-,-,-,-,-
oldj1239,m,o,-,t,-,-,-,-,-,-,-,-,-,u,-,-
