language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
haka1240,-,-,-,-,-,-,-,k,-,-,-,u,-,-,u,m,-,-
lush1249,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,m,-,-
karb1241,-,-,n,i,n,g,N,k,-,-,-,a,-,-,a,n,-,-
khal1275,-,-,t,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-
thul1246,-,-,t,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-
kulu1253,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-
bahi1252,-,-,t,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-
limb1266,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-
bant1281,-,-,d,-,-,-,-,-,-,-,-,o,-,-,o,N,-,-
wayu1241,-,-,t,-,-,-,-,h,-,-,-,o,-,-,o,N,-,-
lash1243,-,-,t,-,-,-,-,s,-,-,-,a,-,-,-,n,-,-
zaiw1241,-,-,t,-,-,-,-,s,-,-,-,a,-,-,-,n,-,-
maru1249,-,-,t,-,-,-,-,s,-,-,-,3,-,-,-,N,-,-
pela1242,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
acha1249,-,-,n,-,-,-,-,-,-,-,-,3,-,-,-,k,-,-
nucl1310,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,7,-,-
lisu1250,-,-,k,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-
drun1238,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,N,-,-
japh1234,-,-,t,u,-,-,x,p,-,-,-,a,-,-,-,-,-,-
situ1238,-,-,-,-,-,-,-,p,-,-,-,o,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,-,w,-,-,o,o,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,-
kham1282,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-
byan1241,-,-,t,-,-,-,-,h,-,-,-,a,n,S,i,n,-,-
rong1264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,u,-
rong1264,-,-,-,-,-,-,-,s,-,-,-,a,-,-,-,l,-,-
gahr1239,-,-,k,-,-,-,-,h,i,k,o,o,-,-,-,r,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,n,u,-
diga1241,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,n,u,N
garo1247,b,i,l,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-
rabh1238,b,3,-,-,-,-,-,s,-,-,-,3,-,-,-,r,-,-
hakk1236,-,-,n,i,-,-,-,-,-,-,-,e,-,-,-,n,-,-
hakk1236,-,-,N,i,-,-,-,-,-,-,-,E,-,-,-,n,-,-
