language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
haka1240,-,-,-,-,t,-,-,u,-,-,-,-,-,a,-,n,t,e,-
lush1249,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,N,-,-,-
lush1249,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,-
karb1241,-,-,-,-,d,-,-,-,-,-,-,-,-,a,a,p,-,-,-
khal1275,-,-,-,-,7,-,-,-,-,-,-,-,-,o,d,z,-,o,-
thul1246,-,-,-,-,n,-,-,e,m,-,s,-,-,o,-,s,-,o,-
kulu1253,-,-,-,-,n,-,-,-,-,-,-,-,-,u,-,s,-,-,-
bant1281,-,-,-,-,r,-,-,-,-,-,-,-,-,i,m,r,-,i,m
chep1245,-,-,-,-,s,-,-,-,-,-,-,-,-,3,-,y,b,3,r
wayu1241,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,n,-,a,-
lash1243,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,7,-,-,-
zaiw1241,-,-,-,-,n,-,-,o,-,-,-,-,-,o,-,7,-,-,-
maru1249,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,7,-,-,-
pela1242,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,7,-,-,-
acha1249,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,7,-,-,-
nucl1310,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lisu1250,-,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-
drun1238,-,-,-,-,d,-,-,z,-,-,-,-,-,o,-,7,-,-,-
japh1234,-,-,-,-,n,-,-,u,m,-,t,-,S,i,-,-,-,-,-
situ1238,-,-,k,3,n,-,-,3,p,-,h,-,s,o,-,-,-,-,-
zhab1238,-,-,-,-,t,-,-,3,-,-,r,-,-,a,-,-,-,-,-
amdo1237,-,-,h,-,N,-,-,-,-,-,-,-,-,a,-,-,-,-,-
amdo1237,-,-,r,-,N,-,-,-,-,-,-,-,-,E,-,-,-,-,-
kham1282,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tsha1245,b,e,t,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,-
gahr1239,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,y,-,-,-
idum1241,-,-,-,e,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-
diga1241,-,-,-,o,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-
boka1249,-,-,k,u,m,-,-,-,-,-,t,-,S,i,-,-,-,-,-
garo1247,-,-,-,-,t,-,-,a,r,a,t,a,r,i,-,-,-,-,-
rabh1238,-,-,-,-,t,S,h,e,-,-,-,-,-,e,-,N,-,-,-
hakk1236,-,-,-,-,t,s,-,o,-,-,-,-,-,o,-,-,-,-,-
hakk1236,-,-,-,-,t,s,-,a,-,-,-,-,-,u,-,-,-,-,-
