language,x1,x2,x3,x4,x5,x6,x7
yuet1238,k,-,y,-,o,k,-
guan1279,k,-,-,-,E,k,-
chen1267,t,S,y,-,o,p,3
chen1267,t,S,y,-,o,p,3
chan1326,t,S,y,-,o,-,-
jina1245,t,S,y,-,o,-,-
taiy1243,t,S,y,a,u,-,-
beij1234,t,S,y,-,o,-,u
haer1234,t,S,y,-,a,-,u
rong1271,-,T,y,-,o,-,-
nanj1234,t,S,y,-,o,7,-
nanc1254,t,S,y,-,o,7,-
xian1253,t,S,y,-,o,-,-
guil1241,-,S,i,t,e,-,-
guil1241,-,S,i,t,e,-,-
loud1234,d,-,y,-,o,-,-
jixi1238,t,S,y,-,o,7,-
suzh1234,t,S,y,-,o,7,-
ouji1238,t,S,y,-,a,-,-
fuzh1239,k,h,-,-,a,-,-
xiam1236,k,h,-,-,a,-,-
