language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
yuet1238,-,-,N,-,a,-,-,-,-,-,-,-,-,i,y,e
yuet1238,-,-,N,-,a,-,-,-,-,-,-,-,-,i,y,e
guan1279,p,i,n,t,o,-,-,-,-,-,-,-,-,u,-,-
guan1279,p,i,n,t,o,-,-,-,-,-,-,-,-,u,-,-
chen1267,-,-,n,-,3,k,3,n,t,S,h,y,-,E,n,-
chen1267,-,-,n,-,3,k,3,n,t,S,h,y,-,E,n,-
chen1267,-,-,n,-,3,k,3,n,t,S,h,y,-,E,n,-
chen1267,-,-,n,-,3,-,-,-,-,-,-,-,-,-,-,-
chan1326,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
chan1326,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
jina1245,-,-,n,-,a,-,-,5,-,-,-,y,-,e,-,-
jina1245,-,-,n,-,a,-,-,5,-,-,-,y,-,e,-,-
taiy1243,-,-,n,-,a,-,-,-,-,-,-,l,-,E,-,-
taiy1243,-,-,n,-,a,-,-,-,-,-,-,l,-,E,-,-
beij1234,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
beij1234,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
haer1234,-,-,n,-,a,-,-,-,-,-,-,k,-,a,-,-
haer1234,-,-,n,-,a,-,-,-,-,-,-,k,-,a,-,-
haer1234,-,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-
haer1234,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
haer1234,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
rong1271,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
rong1271,-,-,n,-,a,-,-,-,-,-,-,l,-,i,-,-
nanj1234,-,-,l,-,o,k,-,-,-,-,-,h,w,E,-,-
nanj1234,-,-,l,-,o,k,-,-,-,-,-,h,w,E,-,-
nanc1254,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
nanc1254,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
xian1253,-,-,-,-,o,-,-,-,-,-,-,t,-,o,-,-
xian1253,-,-,-,-,o,-,-,-,-,-,-,t,-,o,-,-
guil1241,-,-,l,-,a,-,-,-,-,-,-,x,-,o,N,-
guil1241,-,-,l,-,a,-,-,-,-,-,-,x,-,o,N,-
loud1234,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
loud1234,-,-,l,-,a,-,-,-,-,-,-,l,-,i,-,-
jixi1238,-,-,n,-,a,-,-,-,-,-,-,x,-,o,-,-
jixi1238,-,-,n,-,a,-,-,-,-,-,-,x,-,o,-,-
suzh1234,-,-,n,-,-,-,o,-,-,-,-,t,-,a,7,-
suzh1234,-,-,n,-,-,-,o,-,-,-,-,t,-,a,7,-
ouji1238,-,-,5,y,a,-,u,-,-,-,-,d,w,o,-,-
ouji1238,-,-,5,y,a,-,u,-,-,-,-,d,w,o,-,-
fuzh1239,-,-,t,y,e,-,-,-,-,-,-,n,-,E,-,-
fuzh1239,-,-,t,y,e,-,-,-,-,-,-,n,-,E,-,-
xiam1236,-,-,t,-,o,-,-,-,-,-,-,l,-,o,7,-
xiam1236,-,-,t,-,o,-,-,-,-,-,-,l,-,o,7,-
