language,x1,x2,x3,x4,x5,x6,x7
yuet1238,-,-,k,h,-,i,-
guan1279,-,-,t,s,-,a,m
chen1267,-,-,t,s,-,a,n
chan1326,-,-,t,-,-,i,-
chan1326,-,-,t,s,-,a,n
jina1245,-,-,t,S,-,E,-
taiy1243,-,-,t,s,-,E,-
beij1234,-,-,t,S,-,a,n
haer1234,-,-,t,S,-,a,n
rong1271,l,i,t,S,-,3,-
rong1271,l,i,t,S,-,3,-
nanj1234,-,-,t,s,-,o,-
nanc1254,-,-,t,s,-,a,n
xian1253,-,-,t,s,-,E,-
guil1241,-,-,t,s,-,a,-
loud1234,-,-,t,s,-,a,-
jixi1238,-,-,k,h,-,a,-
suzh1234,-,-,l,y,-,3,7
ouji1238,-,-,g,-,-,e,-
fuzh1239,-,-,k,h,y,e,-
xiam1236,-,-,k,h,y,a,-
