language,x1,x2,x3,x4,x5,x6
huay1241,s,-,u,7,t,a
jauj1238,s,-,u,7,t,a
yauy1235,s,-,u,X,t,a
hual1241,s,-,u,X,t,a
coro1247,s,-,u,q,t,a
paca1245,X,-,o,X,t,a
paca1245,x,-,o,X,t,a
caja1238,s,-,u,x,t,a
lamb1276,s,e,i,-,s,-
napo1242,s,-,u,k,t,a
tena1240,s,-,u,k,t,a
sout2990,s,-,u,k,t,a
imba1240,s,-,u,k,t,a
inga1252,s,-,u,x,t,a
cusc1236,s,-,u,X,t,a
puno1238,s,-,u,X,t,a
east2551,s,-,o,q,t,a
ayac1239,s,-,o,X,t,a
sout2991,s,-,u,x,t,a
sant1432,S,-,o,X,t,a
chac1250,s,-,u,k,t,a
sanm1289,s,-,u,k,t,a
jaqa1244,s,-,u,x,t,a
cauq1239,s,-,u,s,t,a
chip1262,s,-,u,x,t,a
