language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,s,i,-,p,-,i,-
jauj1238,-,s,i,-,p,-,i,-
yauy1235,-,r,a,-,-,-,i,z
hual1241,-,s,a,-,p,-,i,-
coro1247,t,S,a,-,p,-,a,-
paca1245,-,s,a,-,p,-,i,-
caja1238,t,S,u,-,p,-,a,-
lamb1276,t,S,u,-,p,-,a,-
napo1242,-,-,a,n,g,-,u,-
tena1240,-,-,a,n,g,-,u,-
sout2990,-,-,a,n,g,-,u,-
imba1240,-,s,a,-,p,-,i,-
inga1252,-,-,a,n,g,-,u,-
cusc1236,-,s,a,-,p,h,i,-
puno1238,-,s,a,-,p,h,i,-
east2551,-,s,a,-,p,-,i,-
ayac1239,-,s,a,-,p,-,i,-
sout2991,-,s,a,-,p,h,i,-
sant1432,-,s,a,-,p,-,i,-
chac1250,-,s,a,-,p,-,i,-
sanm1289,-,s,a,-,p,-,i,-
jaqa1244,a,s,-,-,-,-,u,-
cauq1239,a,s,-,-,-,-,u,-
chip1262,-,z,e,-,p,-,a,-
