language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
maba1270,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,a,a,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,a,a,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,a,a,-,-,-,-
zamb1245,-,-,-,-,-,-,-,-,l,-,-,-,o,o,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,a,a,-,-,-,-
mpam1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,i,i,-,-,-,-
bang1354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,n,-,-,g,-,-,u,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,g,-,-,u,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,g,-,-,u,-,-,-,-
bomi1238,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,g,-,-,o,-,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,n,-,-,g,-,o,o,-,-,-,-
ngom1268,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,a,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,a,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,a,a,-,-,-,-
bamw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,a,a,-,-,-,-
ndol1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,a,a,-,-,-,-
bolo1263,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,-,-,-,-
budz1238,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,-,-
bwel1238,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,a,a,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,o,-,-,-,-
kele1255,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,a,-,-,-,-
mbol1247,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,o,-,-,-,-
bata1285,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
yasa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,-,-,-,i,-,-,i,-,-,-,-
dual1243,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,d,-,-,i,-,-,i,-,-,-,-
mali1280,-,-,-,-,-,-,-,-,-,-,-,-,e,e,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,d,-,-,i,-,-,i,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,e,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,n,-,-,i,-,-,i,-,-,-,-
mokp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,l,-,-,-,-,-,i,-,-,-,-
ndas1238,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
wumb1242,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
sigh1238,-,-,-,-,-,-,-,-,l,-,-,-,i,i,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,i,i,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-
mban1268,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,l,-,-,-,-,E,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,y,-,-,i,-,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
bubi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,y,-,-,a,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
simb1254,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,d,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,d,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
kand1300,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,d,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,i,i,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,b,-,-,i,-,-,-,-
tete1250,-,-,-,-,-,-,-,-,d,-,-,-,i,i,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,T,-,i,i,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,T,-,-,-,i,i,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,i,-,-,-,-
deng1250,-,-,-,-,-,-,-,-,b,-,-,-,o,o,-,-,-,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,s,-,i,i,-,-,-,-
bush1247,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,S,-
wong1247,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,s,-,-,a,-,-,-,-
doee1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
kwer1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
kami1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
zara1247,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kutu1263,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
sham1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
bond1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
zigu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
ngul1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
gogo1263,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,a,a,n,-,-,z,-,-,e,-,-,-,-
kagu1239,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,5,-,a,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,a,-,-,-,-
lugu1238,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,u,-,-,-,-
lang1320,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,i,-,-,-,-
tait1250,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-,e,-,m,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saga1256,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,i,-,-,-,-
tave1240,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,h,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,N,g,o,o,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
giry1241,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,d,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
digo1243,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,d,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poko1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,u,-,m,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
chim1312,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,r,-,-,b,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,i,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nden1248,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,-,-,-
matu1259,-,-,-,-,-,-,-,-,l,-,-,-,-,y,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,i,-,-,-,-
ngin1244,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-
mate1258,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,i,-,-,-,-
mpot1240,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
mand1423,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,m,-,-,b,-,-,a,-,-,-,-
mwer1248,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,l,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
ndam1239,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,i,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
pogo1243,-,-,-,-,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
pang1287,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
nucl1379,-,-,i,-,-,-,-,-,l,-,-,y,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,i,-,-,-,-
hehe1240,-,-,i,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,a,-,m,-,-,b,-,-,a,-,-,-,-
bena1262,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,d,z,-,-,u,-,-,-,-
sang1330,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,b,-,-,a,-,-,-,-
vwan1235,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
fipa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
wand1264,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nyam1275,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pimb1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
rung1255,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-
bung1265,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,s,-,i,-
nyih1240,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,u,-,u,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,d,-,-,u,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,n,-,i,-
